MR-POMDP,SR-POMDP,Placebo
1066.665759,3165.138724,1813.644142
1431.54845,2672.533679,4061.707748
1835.451338,3403.922855,4297.456115
3432.734713,4616.843127,1066.646715
2776.737055,1086.151553,1046.131308
3452.40284,1366.608338,4842.111771
3768.746247,4356.57464,2439.473426
2769.407927,3356.150629,6904.852944
4644.83013,4239.647148,4073.504024
1657.568813,3238.193019,4405.914702
3269.498807,2886.111453,5466.367235
1650.841629,3245.798334,3472.099096
1853.846409,2703.852645,2733.911477
3120.628154,1229.470633,1731.245882
1509.431563,891.1972508,5946.600592
2110.783092,2587.292891,5977.106764
4284.048307,3231.200623,2603.632718
1725.289483,3278.871479,2552.286325
1150.299151,2577.05495,1814.05696
